true species,guessed species,correct?
Castanea dentata,Acer saccharum,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Quercus stellata,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus laurifolia,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Acer saccharum,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus laurifolia,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Quercus laurifolia,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Acer saccharum,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus lyrata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus nigra,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus laurifolia,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus lyrata,0
Castanea dentata,Quercus laurifolia,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Castanea dentata,1
Castanea dentata,Quercus laurifolia,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus laurifolia,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Quercus palustris,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus nigra,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus palustris,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Quercus laurifolia,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus laurifolia,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Quercus stellata,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Quercus lyrata,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Acer saccharum,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Castanea dentata,1
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Betula lenta,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Quercus stellata,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Acer saccharum,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
Castanea dentata,Betula lenta,0
